model,scenario,region,variable,unit,time,value
canoe,reference,alberta,secondary energy|electricity,PJ,2025,333.2254645795951
canoe,reference,alberta,secondary energy|electricity,PJ,2030,367.1497756355555
canoe,reference,alberta,secondary energy|electricity,PJ,2035,401.47170898654804
canoe,reference,alberta,secondary energy|electricity,PJ,2040,421.7230917714918
canoe,reference,alberta,secondary energy|electricity,PJ,2045,443.4205745015669
canoe,reference,alberta,secondary energy|electricity,PJ,2050,474.5869310696729
canoe,reference,british columbia,secondary energy|electricity,PJ,2025,275.02456823953565
canoe,reference,british columbia,secondary energy|electricity,PJ,2030,311.68424076038565
canoe,reference,british columbia,secondary energy|electricity,PJ,2035,341.30380742186094
canoe,reference,british columbia,secondary energy|electricity,PJ,2040,355.4719723543061
canoe,reference,british columbia,secondary energy|electricity,PJ,2045,373.2624541408454
canoe,reference,british columbia,secondary energy|electricity,PJ,2050,398.46497347896144
canoe,reference,canada,secondary energy|electricity,PJ,2025,2383.3044355405077
canoe,reference,canada,secondary energy|electricity,PJ,2030,2559.4403406498395
canoe,reference,canada,secondary energy|electricity,PJ,2035,2736.134054086556
canoe,reference,canada,secondary energy|electricity,PJ,2040,2916.2736274820104
canoe,reference,canada,secondary energy|electricity,PJ,2045,3062.593609673239
canoe,reference,canada,secondary energy|electricity,PJ,2050,3285.203866225751
canoe,reference,manitoba,secondary energy|electricity,PJ,2025,97.55796501857299
canoe,reference,manitoba,secondary energy|electricity,PJ,2030,96.43393763338572
canoe,reference,manitoba,secondary energy|electricity,PJ,2035,99.98635666796756
canoe,reference,manitoba,secondary energy|electricity,PJ,2040,104.47265643670168
canoe,reference,manitoba,secondary energy|electricity,PJ,2045,114.7662947736895
canoe,reference,manitoba,secondary energy|electricity,PJ,2050,119.41821807459176
canoe,reference,new brunswick,secondary energy|electricity,PJ,2025,63.97539791785421
canoe,reference,new brunswick,secondary energy|electricity,PJ,2030,67.00450412107853
canoe,reference,new brunswick,secondary energy|electricity,PJ,2035,70.06212616508623
canoe,reference,new brunswick,secondary energy|electricity,PJ,2040,76.24338884346987
canoe,reference,new brunswick,secondary energy|electricity,PJ,2045,77.92926025856107
canoe,reference,new brunswick,secondary energy|electricity,PJ,2050,79.46551357815927
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2025,63.766828381661334
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2030,67.15064236583183
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2035,71.13842452352554
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2040,88.00214155151617
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2045,99.19074392469714
canoe,reference,newfoundland and labrador,secondary energy|electricity,PJ,2050,94.4067187093215
canoe,reference,nova scotia,secondary energy|electricity,PJ,2025,29.128122719296623
canoe,reference,nova scotia,secondary energy|electricity,PJ,2030,35.159651882924905
canoe,reference,nova scotia,secondary energy|electricity,PJ,2035,42.05976770020955
canoe,reference,nova scotia,secondary energy|electricity,PJ,2040,49.29235739806318
canoe,reference,nova scotia,secondary energy|electricity,PJ,2045,53.181684514771305
canoe,reference,nova scotia,secondary energy|electricity,PJ,2050,56.26246483213875
canoe,reference,ontario,secondary energy|electricity,PJ,2025,581.3260506679821
canoe,reference,ontario,secondary energy|electricity,PJ,2030,639.7958896950477
canoe,reference,ontario,secondary energy|electricity,PJ,2035,711.38108366338
canoe,reference,ontario,secondary energy|electricity,PJ,2040,788.6285420758745
canoe,reference,ontario,secondary energy|electricity,PJ,2045,831.5419657181951
canoe,reference,ontario,secondary energy|electricity,PJ,2050,923.9375382369375
canoe,reference,prince edward island,secondary energy|electricity,PJ,2025,12.006183616461922
canoe,reference,prince edward island,secondary energy|electricity,PJ,2030,14.465669879948193
canoe,reference,prince edward island,secondary energy|electricity,PJ,2035,18.41000965309123
canoe,reference,prince edward island,secondary energy|electricity,PJ,2040,21.52189168081382
canoe,reference,prince edward island,secondary energy|electricity,PJ,2045,23.393761755453863
canoe,reference,prince edward island,secondary energy|electricity,PJ,2050,25.757122964034856
canoe,reference,quebec,secondary energy|electricity,PJ,2025,833.9647419922072
canoe,reference,quebec,secondary energy|electricity,PJ,2030,856.5390454530891
canoe,reference,quebec,secondary energy|electricity,PJ,2035,868.245847329263
canoe,reference,quebec,secondary energy|electricity,PJ,2040,891.4241295539955
canoe,reference,quebec,secondary energy|electricity,PJ,2045,916.4633193568945
canoe,reference,quebec,secondary energy|electricity,PJ,2050,973.0324735668161
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2025,93.32911240734077
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2030,104.05698322259262
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2035,112.07492197562392
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2040,119.49345581577793
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2045,129.44355072856408
canoe,reference,saskatchewan,secondary energy|electricity,PJ,2050,139.871911715117
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2025,7.333830715919932
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2030,7.33374123054287
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2035,7.333806024853848
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2040,7.333643860776334
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2045,7.333339475530008
canoe,reference,alberta,secondary energy|electricity|hydro,PJ,2050,7.3330768292702375
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2025,255.64663512837592
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2030,250.91481410660128
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2035,169.53244316014295
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2040,175.99724341926526
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2045,164.2423217342114
canoe,reference,alberta,secondary energy|electricity|natural gas,PJ,2050,162.23297877288704
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2025,69.90604938850664
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2030,108.42555250929438
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2035,224.27200144421118
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2040,237.91780815750613
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2045,270.7912424603456
canoe,reference,alberta,secondary energy|electricity|renewables,PJ,2050,299.89668029266346
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2025,0.33894934679260624
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2030,0.4756677891169532
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2035,0.3334583573400324
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2040,0.4743963339440902
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2045,1.0536708314798784
canoe,reference,alberta,secondary energy|electricity|storage,PJ,2050,5.124195174852166
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2025,0.12536725645162122
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2030,0.09652804576019972
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2035,0.15838295395608845
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2040,0.10114740208838956
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2045,0.13640812225151125
canoe,reference,british columbia,secondary energy|electricity|bioenergy,PJ,2050,0.09676407886560781
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2025,214.55292889384728
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2030,215.89900216987257
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2035,213.99753872883525
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2040,213.23685037024708
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2045,210.59554295724428
canoe,reference,british columbia,secondary energy|electricity|hydro,PJ,2050,205.56258226219035
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2025,39.08371921419494
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2030,33.55793070026242
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2035,19.54778830077176
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2040,16.41061799385456
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2045,12.070893091078025
canoe,reference,british columbia,secondary energy|electricity|natural gas,PJ,2050,8.127090162106759
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2025,21.26063085029523
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2030,62.10908445660023
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2035,107.54615733263248
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2040,125.67993022409263
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2045,150.40083772495083
canoe,reference,british columbia,secondary energy|electricity|renewables,PJ,2050,184.62367385522873
canoe,reference,british columbia,secondary energy|electricity|storage,PJ,2030,0.021695387890248007
canoe,reference,british columbia,secondary energy|electricity|storage,PJ,2035,0.053940105665344164
canoe,reference,british columbia,secondary energy|electricity|storage,PJ,2040,0.043426364023414356
canoe,reference,british columbia,secondary energy|electricity|storage,PJ,2045,0.05877224532077583
canoe,reference,british columbia,secondary energy|electricity|storage,PJ,2050,0.05486312056997332
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2025,0.21642676693074436
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2030,0.18593984044587805
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2035,0.4199444332462028
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2040,0.24932222867754758
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2045,0.44175284477907995
canoe,reference,canada,secondary energy|electricity|bioenergy,PJ,2050,0.10180918817584032
canoe,reference,canada,secondary energy|electricity|coal,PJ,2025,0.15576264420263583
canoe,reference,canada,secondary energy|electricity|coal,PJ,2030,0.3847446843231877
canoe,reference,canada,secondary energy|electricity|coal,PJ,2035,0.446508458115314
canoe,reference,canada,secondary energy|electricity|coal,PJ,2040,0.5087199112233465
canoe,reference,canada,secondary energy|electricity|coal,PJ,2045,0.3722119240850617
canoe,reference,canada,secondary energy|electricity|coal,PJ,2050,0.48786675798859863
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2025,1188.9432013807398
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2030,1213.85958895858
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2035,1218.0948626963082
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2040,1234.3202015299607
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2045,1242.1386997830466
canoe,reference,canada,secondary energy|electricity|hydro,PJ,2050,1221.083949700411
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2025,429.4246003465509
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2030,508.2453914451342
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2035,360.20768870041906
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2040,429.95660454452184
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2045,450.35630019864453
canoe,reference,canada,secondary energy|electricity|natural gas,PJ,2050,477.30689106067683
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2025,376.9579207998896
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2030,281.84498511962084
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2035,224.46579259486768
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2040,177.46145626267608
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2045,73.2660198330422
canoe,reference,canada,secondary energy|electricity|nuclear,PJ,2050,73.01568917242174
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2025,386.8269279206781
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2030,553.1890477214354
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2035,930.6884998199824
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2040,1071.4265562258083
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2045,1287.76641774209
canoe,reference,canada,secondary energy|electricity|renewables,PJ,2050,1498.9592163317864
canoe,reference,canada,secondary energy|electricity|storage,PJ,2025,0.7795956815162538
canoe,reference,canada,secondary energy|electricity|storage,PJ,2030,1.7306428803002
canoe,reference,canada,secondary energy|electricity|storage,PJ,2035,1.8107573836171915
canoe,reference,canada,secondary energy|electricity|storage,PJ,2040,2.3507667791427527
canoe,reference,canada,secondary energy|electricity|storage,PJ,2045,8.252207347551359
canoe,reference,canada,secondary energy|electricity|storage,PJ,2050,14.248444014290582
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2025,94.18918752768218
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2030,92.96868134284047
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2035,95.93034050336057
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2040,98.2604241110218
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2045,98.02655486529073
canoe,reference,manitoba,secondary energy|electricity|hydro,PJ,2050,95.92162972614112
canoe,reference,manitoba,secondary energy|electricity|natural gas,PJ,2045,0.020419128576139298
canoe,reference,manitoba,secondary energy|electricity|natural gas,PJ,2050,0.051701069022547966
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2025,3.3599191828021797
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2030,3.4434660713485803
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2035,4.027232900733849
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2040,6.1732558517304215
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2045,16.675865966529525
canoe,reference,manitoba,secondary energy|electricity|renewables,PJ,2050,23.388616352765506
canoe,reference,manitoba,secondary energy|electricity|storage,PJ,2030,0.02179021919667694
canoe,reference,manitoba,secondary energy|electricity|storage,PJ,2035,0.028783263873134575
canoe,reference,manitoba,secondary energy|electricity|storage,PJ,2040,0.03575788633037331
canoe,reference,manitoba,secondary energy|electricity|storage,PJ,2045,0.04345481329310521
canoe,reference,manitoba,secondary energy|electricity|storage,PJ,2050,0.056270926662593805
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2025,10.110216919457839
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2030,10.110125717071575
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2035,10.11002939131411
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2040,10.109938087043366
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2045,10.030943347767835
canoe,reference,new brunswick,secondary energy|electricity|hydro,PJ,2050,9.974215936955849
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2025,10.781717908492848
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2030,9.33455059465026
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2035,7.0483619538952125
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2040,9.525741723883357
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2045,6.633455065431921
canoe,reference,new brunswick,secondary energy|electricity|natural gas,PJ,2050,5.631066303860869
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2025,20.69039584299842
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2030,19.74938332314299
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2035,18.64934304309573
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2040,18.42553008719246
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2045,17.935543968118324
canoe,reference,new brunswick,secondary energy|electricity|nuclear,PJ,2050,17.449591541293785
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2025,22.388982714265566
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2030,27.80032557299595
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2035,34.22826761851663
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2040,38.143682062666336
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2045,43.27871299062072
canoe,reference,new brunswick,secondary energy|electricity|renewables,PJ,2050,46.33024538583839
canoe,reference,new brunswick,secondary energy|electricity|storage,PJ,2030,0.010118913217745332
canoe,reference,new brunswick,secondary energy|electricity|storage,PJ,2035,0.026124158264541463
canoe,reference,new brunswick,secondary energy|electricity|storage,PJ,2040,0.03849688268434959
canoe,reference,new brunswick,secondary energy|electricity|storage,PJ,2045,0.05060488662227846
canoe,reference,new brunswick,secondary energy|electricity|storage,PJ,2050,0.08039441021038055
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2025,63.09546416122011
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2030,66.48119228648221
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2035,70.44858461247703
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2040,87.94786623010448
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2045,99.10246606581792
canoe,reference,newfoundland and labrador,secondary energy|electricity|hydro,PJ,2050,94.26829339831073
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2025,0.6649035635445494
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2030,0.6556632650677052
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2035,0.6689033470794922
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2040,0.027354371070294297
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2045,0.04475435137621062
canoe,reference,newfoundland and labrador,secondary energy|electricity|renewables,PJ,2050,0.0760930074471664
canoe,reference,newfoundland and labrador,secondary energy|electricity|storage,PJ,2030,0.013786814281912224
canoe,reference,newfoundland and labrador,secondary energy|electricity|storage,PJ,2035,0.02093656396901128
canoe,reference,newfoundland and labrador,secondary energy|electricity|storage,PJ,2040,0.026920950341389818
canoe,reference,newfoundland and labrador,secondary energy|electricity|storage,PJ,2045,0.043523507503022044
canoe,reference,newfoundland and labrador,secondary energy|electricity|storage,PJ,2050,0.06233230356359489
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2025,0.15576264420263583
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2030,0.3847446843231877
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2035,0.446508458115314
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2040,0.5087199112233465
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2045,0.3722119240850617
canoe,reference,nova scotia,secondary energy|electricity|coal,PJ,2050,0.48786675798859863
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2025,3.3854502995606293
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2030,3.287812577933808
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2035,3.1097580012072132
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2040,3.050732581228945
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2045,2.8228446028334777
canoe,reference,nova scotia,secondary energy|electricity|hydro,PJ,2050,2.7238695998351536
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2025,7.117213998767689
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2030,7.603984200176041
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2035,7.994838393777902
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2040,9.838083281900914
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2045,10.957811745822964
canoe,reference,nova scotia,secondary energy|electricity|natural gas,PJ,2050,9.34497205422959
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2025,18.46270964037622
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2030,23.868945512746873
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2035,30.485043998881494
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2040,35.87141653611168
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2045,38.91824749189523
canoe,reference,nova scotia,secondary energy|electricity|renewables,PJ,2050,43.3488911038868
canoe,reference,nova scotia,secondary energy|electricity|storage,PJ,2030,0.01397257060184469
canoe,reference,nova scotia,secondary energy|electricity|storage,PJ,2035,0.02327317724158082
canoe,reference,nova scotia,secondary energy|electricity|storage,PJ,2040,0.023074410060985897
canoe,reference,nova scotia,secondary energy|electricity|storage,PJ,2045,0.11035009367294851
canoe,reference,nova scotia,secondary energy|electricity|storage,PJ,2050,0.35648758147045095
canoe,reference,ontario,secondary energy|electricity|bioenergy,PJ,2025,0.01800974104351067
canoe,reference,ontario,secondary energy|electricity|bioenergy,PJ,2030,0.034310699639855835
canoe,reference,ontario,secondary energy|electricity|bioenergy,PJ,2035,0.1494955329711389
canoe,reference,ontario,secondary energy|electricity|bioenergy,PJ,2040,0.03508694008814872
canoe,reference,ontario,secondary energy|electricity|bioenergy,PJ,2045,0.05350125961119736
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2025,134.62334168741745
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2030,134.6233518562807
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2035,134.62336443648564
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2040,134.62326050482494
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2045,134.62305047384135
canoe,reference,ontario,secondary energy|electricity|hydro,PJ,2050,134.62295780499895
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2025,48.77958872765522
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2030,129.102839336419
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2035,108.74744344527514
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2040,165.13656349815648
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2045,207.0534747756814
canoe,reference,ontario,secondary energy|electricity|natural gas,PJ,2050,237.28597636015806
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2025,356.26752495689124
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2030,262.0956017964778
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2035,205.81644955177194
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2040,159.0359261754836
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2045,55.33047586492387
canoe,reference,ontario,secondary energy|electricity|nuclear,PJ,2050,55.56609763112795
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2025,41.31153392223333
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2030,112.88974217211282
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2035,260.82151736528186
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2040,328.202113358856
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2045,427.7563419612112
canoe,reference,ontario,secondary energy|electricity|renewables,PJ,2050,488.25202815168944
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2025,0.32605163274136134
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2030,1.050043834117406
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2035,1.2228133315942515
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2040,1.5955915984652493
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2045,6.725121382926098
canoe,reference,ontario,secondary energy|electricity|storage,PJ,2050,8.210478288963062
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2025,3.271561936146279
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2030,4.068675950407897
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2035,5.017394840558749
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2040,6.4107641945189044
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2045,6.045627434823473
canoe,reference,prince edward island,secondary energy|electricity|natural gas,PJ,2050,5.534794981238329
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2025,8.673922538724
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2030,10.322204179113168
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2035,13.359433342114961
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2040,15.067473396406955
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2045,17.276518183079435
canoe,reference,prince edward island,secondary energy|electricity|renewables,PJ,2050,20.062446902612788
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2025,0.06069914159164361
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2030,0.07478975042712784
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2035,0.03318147041751968
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2040,0.04365408988795859
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2045,0.07161613755095317
canoe,reference,prince edward island,secondary energy|electricity|storage,PJ,2050,0.1598810801837406
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2025,648.4558248858363
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2030,669.958726674029
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2035,669.3445174430768
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2040,666.5606264264263
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2045,666.4921735967635
canoe,reference,quebec,secondary energy|electricity|hydro,PJ,2050,657.5976472812965
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2025,0.2842723302711567
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2030,0.28651986989650874
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2035,0.2831342923292303
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2040,0.2565289537256676
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2045,1.1178229080474054
canoe,reference,quebec,secondary energy|electricity|natural gas,PJ,2050,0.4579249753083356
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2025,185.22005954408397
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2030,186.2827691140112
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2035,198.60022038958599
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2040,224.58518746822978
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2045,248.81690688625108
canoe,reference,quebec,secondary energy|electricity|renewables,PJ,2050,314.91828537008786
canoe,reference,quebec,secondary energy|electricity|storage,PJ,2030,0.010648050325804745
canoe,reference,quebec,secondary energy|electricity|storage,PJ,2035,0.01679897948355777
canoe,reference,quebec,secondary energy|electricity|storage,PJ,2040,0.017999761519673835
canoe,reference,quebec,secondary energy|electricity|storage,PJ,2045,0.030887235266121953
canoe,reference,quebec,secondary energy|electricity|storage,PJ,2050,0.053948565541248925
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy,PJ,2025,0.07254736248484857
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy,PJ,2030,0.054527013076092715
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy,PJ,2035,0.11054405054544031
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy,PJ,2040,0.10897026486975837
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy,PJ,2045,0.24609607588822477
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2025,13.196956289798008
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2030,13.196955103526765
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2035,13.196923554697667
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2040,13.196859358287295
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2045,13.111784397957626
canoe,reference,saskatchewan,secondary energy|electricity|hydro,PJ,2050,13.079676861412102
