Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_CNG_N,?,3.78705E-05,3.78705E-05,1.51482E-05,,,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_DSL_EX,?,0.222983406,0.086832534,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_DSL_PHEV_N,?,1.24217E-05,2.44443E-05,3.27324E-05,3.90142E-05,4.88995E-05,4.78432E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_FCEV_N,?,1.16341E-05,1.16341E-05,1.40778E-05,5.40898E-05,5.63493E-05,7.34617E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_FCHEV_N,?,2.09345E-05,3.2093E-05,6.41885E-05,0.095510127,0.099975548,0.064711022
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_BT_GSL_EX,?,0.002352562,0.001411537,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_CHRG,?,0.287272835,0.600996987,1.711348807,4.420463139,5.770484854,6.273620124
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RF_DSL_EX,?,56.35360128,56.35360128,42.47698073,31.8580846,14.04488557,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RF_DSL_N,?,0.00021161,0.00024934,0.00028759,0.000336785,0.00038718,0.00038718
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RF_H2_N,?,,0.000100514,0.000659606,0.000797215,0.000883976,0.000920073
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RF_LNG_N,?,60.07561096,60.09498667,60.1174973,74.17585176,74.18814415,74.19910182
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RICP_DSL_EX,?,0.210023131,0.210023131,0.152659663,0.119625986,0.076470068,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RICP_DSL_N,?,0.051972213,0.052052242,0.109477891,0.142556468,0.185749785,0.262244846
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_RICP_H2_N,?,,,,,,1.27949E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_BEV_N,?,1.3314E-05,0.834883326,4.271326649,13.44729107,18.75475486,22.17349653
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_DSL_EX,?,17.25182708,13.13046788,7.208584053,,,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_DSL_HEV_N,?,8.132448751,10.47190915,12.8548988,11.22850328,5.478530009,3.13038366
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_DSL_N,?,6.48185E-05,8.34781E-05,0.000101114,0.00010419,5.9282E-05,4.08272E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_DSL_PHEV_N,?,,1.03036E-05,1.03036E-05,2.06854E-05,2.28303E-05,2.28303E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_FCEV_N,?,,1.5841E-05,3.16162E-05,5.66305E-05,7.24674E-05,6.71251E-05
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_T_FCHEV_N,?,3.23968E-05,0.000887537,0.001284562,0.013958756,0.01772536,0.021663538
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_WTF_HFO_EX,?,62.41921887,62.41921887,59.20099602,46.1367893,12.32186903,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_WTF_HFO_N,?,43.61625014,43.61685369,46.74181334,59.73248026,93.48843808,105.7561481
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_WTF_LNG_N,?,0.000103764,0.000198102,0.000327978,0.000524878,0.000760983,0.000760983
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_WTF_MDO_EX,?,11.50116606,11.50116606,8.930390174,6.244526464,1.902476604,
Temoa,reference,NLLAB,Capacity|transportation|T_HDV_WTF_MDO_N,?,1.75014E-05,4.02291E-05,7.03037E-05,9.44626E-05,9.44626E-05,9.44626E-05
Temoa,reference,NLLAB,Capacity|transportation|T_I_H2_ELC_ALK,?,0.001900382,0.002127069,0.002259893,0.002402608,0.000661398,0.000655983
Temoa,reference,NLLAB,Capacity|transportation|T_I_H2_ELC_PEM,?,0.000129767,0.000298712,0.000423538,0.00056651,0.000603939,0.000679014
Temoa,reference,NLLAB,Capacity|transportation|T_I_H2_SMR,?,0.002950818,0.002950818,0.002950818,0.002950818,0.002950818,0.001979052
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_BEV_CHRG,?,0.108252311,0.144720188,8.019477984,17.25972453,17.65221189,17.23439853
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_BEV150_EX,?,2.008769316,1.490410826,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_BEV150_N,?,5.40485E-05,0.000649102,30.13270971,68.25096458,72.31521868,73.05732942
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_BEV200_N,?,0.000108101,0.001298213,60.26541942,136.5019291,144.6304373,146.1146589
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_BEV300_N,?,0.000162109,0.001947269,90.39812909,204.7528937,216.945656,219.1719883
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_BEV400_N,?,0.000216129,0.002596337,120.5308387,273.0038583,289.2608747,292.2293177
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_CNG_N,?,0.000202539,0.000330322,0.000393185,0.000314476,0.000303154,0.000316319
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_DSL_EX,?,1.800448212,0.15292017,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_DSL_N,?,0.000126541,0.000217826,0.000267719,0.000238001,0.000232257,0.000239084
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_FCEV400_N,?,3.62904E-05,0.000219644,0.000593561,0.00103467,0.001707759,0.003656326
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_EX,?,137.4887115,66.46991144,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_HEV_EX,?,3.612455658,1.908287966,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_HEV_N,?,465.5766855,475.5778203,390.6779991,16.56488671,7.069701953,0.437041377
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_N,?,0.00011969,0.000244024,0.000299048,0.000291928,0.000297284,0.000327657
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_PHEV35_EX,?,1.246991962,0.911636801,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_PHEV35_N,?,0.001435498,38.76412046,39.59655024,32.52691354,1.379290954,0.588841837
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_C_GSL_PHEV50_N,?,0.000290791,0.001034455,0.001198441,0.001087344,0.000715709,0.000745021
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_BEV150_N,?,2.87476E-05,8.1214E-05,0.000209075,0.000331503,0.000397506,0.000681116
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_BEV200_N,?,5.74747E-05,0.000162391,0.000418113,0.000674481,0.000795005,0.00136224
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_BEV300_N,?,8.61859E-05,0.000243553,0.000627128,0.001011701,0.001192501,0.002043362
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_BEV400_N,?,0.000114945,0.000324762,0.00083619,0.001348928,0.001589989,0.002724488
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_CNG_N,?,0.000292374,0.000438696,0.000615223,0.00055227,0.000545146,0.000551832
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_DSL_EX,?,5.396360796,4.032890873,0.745614448,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_DSL_N,?,6.66403E-05,0.000124768,0.000195591,0.000206356,0.000211902,0.000212578
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_FCEV400_N,?,3.11975E-05,0.000113174,0.000269765,0.00038988,0.000668367,0.000724865
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_EX,?,64.14276481,42.72606104,7.645609033,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_HEV_EX,?,0.004853073,0.000970615,,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_HEV_N,?,0.00029229,0.000544202,0.001021308,0.001448512,0.00258005,0.003679244
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_N,?,8.39108E-05,0.000178757,0.000269055,0.000295261,0.000309606,0.000328349
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_EX,?,0.072745888,0.072745888,0.014549178,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_N,?,56.80781513,70.59786089,110.8386124,120.6737574,121.8197082,122.8727237
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTF_GSL_PHEV50_N,?,0.000475452,0.001062193,0.001959364,0.002086817,0.002008742,0.002096416
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_BEV150_N,?,2.90958E-05,7.90746E-05,0.000252979,0.000384548,0.000660872,0.002819653
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_BEV200_N,?,5.81834E-05,0.000158133,0.000505934,0.000780719,0.001341734,0.005639318
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_BEV300_EX,?,0.360760873,0.356098887,0.070986678,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_BEV300_N,?,8.72791E-05,0.000237199,0.000758896,0.001171074,0.002012602,0.00845899
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_BEV400_N,?,0.000116359,0.00031625,0.001011843,0.001561422,0.002683466,0.011278654
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_CNG_N,?,0.000307891,0.000450723,0.000622348,0.000574634,0.000577964,0.000605404
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_DSL_EX,?,1.488758602,0.864477171,0.144791744,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_DSL_N,?,8.07853E-05,0.000145449,0.000221405,0.000235191,0.000243815,0.000252027
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_FCEV400_N,?,3.93357E-05,0.000124683,0.000242788,0.000316838,0.000555051,0.000714815
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_EX,?,37.50239046,22.75831541,3.912954713,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_HEV_EX,?,0.263677192,0.230844013,0.044527144,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_HEV_N,?,0.000356348,0.000694771,0.001349029,0.002712966,21.54468217,50.37200984
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_N,?,9.78518E-05,0.000192134,0.00029427,0.000337223,0.000369162,0.000403706
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_EX,?,0.056188913,0.055372821,0.01103376,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_N,?,16.48735118,35.21603178,62.24813539,71.90756118,54.75568588,29.9522116
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_LTP_GSL_PHEV50_N,?,0.000414321,0.000889727,0.001440048,0.001747753,0.00190041,0.002214284
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_M_BEV_N,?,6.93072011,14.34242776,19.58644435,21.87879174,22.14599436,22.39200009
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_M_GSL_EX,?,12.14278294,6.780348476,1.959257154,,,
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_M_GSL_N,?,0.000202394,0.000369164,0.000606418,0.000793617,0.000904623,0.001074551
Temoa,reference,NLLAB,Capacity|transportation|T_LDV_PHEV_CHRG,?,0.634240928,1.119863404,1.479388035,1.507850222,1.196047018,1.006270673
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_CHRG,?,3.957120789,4.638979556,6.053639574,7.262236636,7.028279082,6.808331142
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_BEV_N,?,90.03493336,118.7975529,169.9142094,211.2000429,211.5216714,211.8048311
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_DSL_EX,?,80.15901576,59.24145992,26.68813554,,,
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_DSL_HEV_N,?,6.61156E-05,9.07715E-05,0.000113013,0.000107961,8.01308E-05,7.77271E-05
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_DSL_N,?,4.69901E-05,6.61922E-05,8.41888E-05,8.28388E-05,6.48501E-05,6.39288E-05
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_DSL_PHEV_N,?,2.86521E-05,5.46846E-05,8.44753E-05,0.00010268,0.000104508,0.000110589
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_FCEV_N,?,0.000529748,0.000675672,0.000785593,0.000740361,0.000420302,0.000336094
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_FCHEV_N,?,0.027691572,0.028684381,0.030935174,0.020952415,0.005800825,0.004503895
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_GSL_EX,?,51.04982808,37.10479138,16.35838169,,,
Temoa,reference,NLLAB,Capacity|transportation|T_MDV_T_GSL_N,?,0.00026998,0.000313534,0.00035127,0.000280412,0.000138811,0.000132057
Temoa,reference,NLLAB,Emissions|ch4,?,4911.868252,4979.539566,4922.597839,4769.087039,5247.088694,5215.145306
Temoa,reference,NLLAB,Emissions|ch4|F_A_DSL,?,1.822604537,2.013884799,1.952206477,1.893917171,1.899982493,1.934070349
Temoa,reference,NLLAB,Emissions|ch4|F_C_OIL,?,17.78297111,1.2367E-05,,1.04877E-05,,
Temoa,reference,NLLAB,Emissions|ch4|F_E_BIO_M,?,0.550996795,0.753035337,1.073073891,1.459641175,1.858716876,2.403111048
Temoa,reference,NLLAB,Emissions|ch4|F_E_DSL,?,0.000815988,0.00104207,0.001148734,0.001296471,0.001444168,0.001608194
Temoa,reference,NLLAB,Emissions|ch4|F_E_GSL,?,0.016749737,0.02124407,0.025007066,0.029715512,0.03674008,0.042243463
Temoa,reference,NLLAB,Emissions|ch4|F_E_NG,?,0.07808318,0.127108548,0.165419793,0.247403598,0.309945375,0.426563733
Temoa,reference,NLLAB,Emissions|ch4|F_E_OIL,?,0.000281064,0.000263876,0.000292178,0.000329071,0.000389581,0.000427174
Temoa,reference,NLLAB,Emissions|ch4|F_I_HFO,?,15.87900001,13.0918,11.658,11.64460001,11.98630001,12.90420001
Temoa,reference,NLLAB,Emissions|ch4|F_I_NG,?,21.56514747,32.09973193,28.69731907,17.34932978,8.927613946,6.814745306
Temoa,reference,NLLAB,Emissions|ch4|F_R_NG,?,0.494053479,0.907763616,1.359420544,1.444998083,1.415593043,1.404151538
Temoa,reference,NLLAB,Emissions|ch4|F_R_OIL,?,7.409305122,5.322445569,3.234348735,1.285038866,,
Temoa,reference,NLLAB,Emissions|ch4|F_R_WOOD,?,2048.176823,2779.72574,3652.514479,4435.193879,4944.391911,4898.210924
Temoa,reference,NLLAB,Emissions|ch4|F_T_CNG,?,0.01879159,0.008276822,0.000132884,0.000106751,0.000102997,0.000101356
Temoa,reference,NLLAB,Emissions|ch4|F_T_DSL,?,139.9177231,119.9782485,87.867481,34.82712547,20.9311451,15.39387619
Temoa,reference,NLLAB,Emissions|ch4|F_T_GSL,?,2591.67875,1961.230664,1071.339226,199.8173252,192.8007902,213.2457181
Temoa,reference,NLLAB,Emissions|ch4|F_T_HFO,?,11.16828768,11.16834342,11.11133192,10.84865516,10.03461109,9.685126631
Temoa,reference,NLLAB,Emissions|ch4|F_T_JTF,?,41.94547554,39.74407172,38.25379274,36.92255779,36.36989586,36.58322383
Temoa,reference,NLLAB,Emissions|ch4|F_T_LNG,?,13.23315676,13.23728313,13.24190078,16.01784584,16.02021285,16.02223101
Temoa,reference,NLLAB,Emissions|ch4|F_T_MDO,?,0.020682791,,1.17159E-05,1.3246E-05,,
Temoa,reference,NLLAB,Emissions|ch4|F_T_NG,?,0.108552782,0.108605219,0.103245913,0.103249855,0.103298707,0.072984116
Temoa,reference,NLLAB,Emissions|co2,?,15206.54544,14007.33147,11945.80901,9174.349635,8393.305511,8234.289943
Temoa,reference,NLLAB,Emissions|co2e,?,13386.73477,12521.92317,10857.27643,8570.976919,7930.486587,7784.924017
Temoa,reference,NLLAB,Emissions|co2e|E_NG_CCS-NEW,?,-0.058076775,-0.087688231,-0.119551035,-0.184809939,-0.233572445,-0.326930869
Temoa,reference,NLLAB,Emissions|co2e|E_NG_CCS_RFIT_90,?,-0.045868187,-0.090618043,-0.132595457,-0.199004554,-0.256986112,-0.351701136
Temoa,reference,NLLAB,Emissions|co2e|E_NG_CCS_RFIT_95,?,-0.047955415,-0.094761179,-0.13884445,-0.208156991,-0.268853457,-0.36765318
Temoa,reference,NLLAB,Emissions|co2e|F_A_DSL,?,37.97218279,41.95731995,40.67231245,39.45791177,39.58427682,40.29446396
Temoa,reference,NLLAB,Emissions|co2e|F_C_OIL,?,370.490809,0.000257655,0.000198422,0.000218502,,
Temoa,reference,NLLAB,Emissions|co2e|F_E_BIO_M,?,0.207320754,0.283340766,0.403760041,0.549211742,0.699369921,0.90420634
Temoa,reference,NLLAB,Emissions|co2e|F_E_DSL,?,0.017000309,0.021710516,0.023932742,0.027010713,0.030087836,0.033505158
Temoa,reference,NLLAB,Emissions|co2e|F_E_GSL,?,0.014754281,0.018713188,0.022027885,0.026175397,0.032363103,0.037210849
Temoa,reference,NLLAB,Emissions|co2e|F_E_NG,?,0.312666883,0.508978165,0.6623871,0.99067318,1.241107941,1.70808045
Temoa,reference,NLLAB,Emissions|co2e|F_E_OIL,?,0.030936678,0.029044826,0.03216008,0.03622081,0.042881199,0.047019005
Temoa,reference,NLLAB,Emissions|co2e|F_I_BIO,?,264.7839999,304.7979997,336.4139996,363.5839996,380.3799997,393.7179998
Temoa,reference,NLLAB,Emissions|co2e|F_I_HFO,?,1747.801223,1441.014172,1283.195834,1281.720897,1319.33181,1420.365045
Temoa,reference,NLLAB,Emissions|co2e|F_I_NG,?,1133.653574,1687.443867,1508.583161,912.0331656,469.313807,358.2428724
Temoa,reference,NLLAB,Emissions|co2e|F_R_NG,?,25.97908114,47.7334249,71.48314523,75.98311526,74.43689414,73.83525931
Temoa,reference,NLLAB,Emissions|co2e|F_R_OIL,?,154.365625,110.8879474,67.38449231,26.77252785,,
Temoa,reference,NLLAB,Emissions|co2e|F_R_WOOD,?,770.6570489,1045.913229,1374.312998,1668.807784,1860.401131,1843.024847
Temoa,reference,NLLAB,Emissions|co2e|F_T_CNG,?,0.987851046,0.435102463,0.006985553,0.005611785,0.005414443,0.005328138
Temoa,reference,NLLAB,Emissions|co2e|F_T_DSL,?,2915.048904,2499.629454,1830.633022,725.5890939,436.079935,320.7163532
Temoa,reference,NLLAB,Emissions|co2e|F_T_ETH,?,269.4938809,291.1830365,159.0612541,29.66678859,28.62504678,31.66049606
Temoa,reference,NLLAB,Emissions|co2e|F_T_GSL,?,2282.922828,1727.582269,943.7067677,176.0123754,169.8317452,187.8409961
Temoa,reference,NLLAB,Emissions|co2e|F_T_HFO,?,1229.293208,1229.299343,1223.024089,1194.111263,1104.509448,1066.0417
Temoa,reference,NLLAB,Emissions|co2e|F_T_JTF,?,1362.665976,1291.149846,1242.735745,1199.488445,1181.534337,1188.464638
Temoa,reference,NLLAB,Emissions|co2e|F_T_LNG,?,695.6509561,695.8678745,696.1106187,842.0386745,842.1631049,842.2691972
Temoa,reference,NLLAB,Emissions|co2e|F_T_MDO,?,1.360266437,0.000568507,0.000770535,0.000871161,0.000408632,0.000158764
Temoa,reference,NLLAB,Emissions|co2e|F_T_NG,?,5.706487739,5.709244265,5.427512088,5.427719277,5.430287403,3.836686196
Temoa,reference,NLLAB,Emissions|co2e|F_T_RDSL,?,117.4707424,100.7301549,73.77091334,29.23981461,17.57316443,12.92423879
Temoa,reference,NLLAB,Emissions|co2e|T_I_H2_SMR_CCS,?,-0.000656337,-0.000658831,-0.00066277,-0.000678751,-0.000620889,
Temoa,reference,NLLAB,Emissions|co2|E_NG_CCS-NEW,?,-0.058076775,-0.087688231,-0.119551035,-0.184809939,-0.233572445,-0.326930869
Temoa,reference,NLLAB,Emissions|co2|E_NG_CCS_RFIT_90,?,-0.045868187,-0.090618043,-0.132595457,-0.199004554,-0.256986112,-0.351701136
Temoa,reference,NLLAB,Emissions|co2|E_NG_CCS_RFIT_95,?,-0.047955415,-0.094761179,-0.13884445,-0.208156991,-0.268853457,-0.36765318
Temoa,reference,NLLAB,Emissions|co2|F_A_DSL,?,36.42585866,40.24871087,39.01603215,37.85108497,37.97230411,38.65357062
Temoa,reference,NLLAB,Emissions|co2|F_C_OIL,?,355.4034784,0.000247163,0.000190341,0.000209604,,
Temoa,reference,NLLAB,Emissions|co2|F_E_BIO_M,?,0.170973211,0.233665369,0.332972696,0.452923757,0.576756154,0.745680584
Temoa,reference,NLLAB,Emissions|co2|F_E_DSL,?,0.016308013,0.020826408,0.02295814,0.025910768,0.028862582,0.032140742
Temoa,reference,NLLAB,Emissions|co2|F_E_GSL,?,0.014200581,0.018010918,0.02120122,0.025193083,0.031148577,0.035814396
Temoa,reference,NLLAB,Emissions|co2|F_E_NG,?,0.308348884,0.501949062,0.653239385,0.976991761,1.223967962,1.684491475
Temoa,reference,NLLAB,Emissions|co2|F_E_OIL,?,0.030837305,0.028951529,0.032056777,0.036104462,0.042743458,0.046867973
Temoa,reference,NLLAB,Emissions|co2|F_IMP_CNG,?,0.067251039,0.029620956,0.000475563,0.00038204,0.000368605,0.00036273
Temoa,reference,NLLAB,Emissions|co2|F_IMP_DSL,?,746.9939374,642.9196214,473.3672834,193.5314192,120.3305706,91.32896766
Temoa,reference,NLLAB,Emissions|co2|F_IMP_GSL,?,505.4187177,382.9811699,209.891744,40.37731151,39.02014264,43.02444834
Temoa,reference,NLLAB,Emissions|co2|F_IMP_HFO,?,500.5766677,448.9936991,421.402561,416.2930807,407.5511905,418.0711199
Temoa,reference,NLLAB,Emissions|co2|F_IMP_JTF,?,294.1477948,278.7101803,268.2594161,258.9239677,255.0483581,256.5443467
Temoa,reference,NLLAB,Emissions|co2|F_IMP_MDO,?,0.230482885,9.63276E-05,0.000130559,0.000147609,6.92384E-05,2.69008E-05
Temoa,reference,NLLAB,Emissions|co2|F_IMP_NG,?,79.35469834,118.5497135,107.9807692,67.6972017,37.46954316,29.79012142
Temoa,reference,NLLAB,Emissions|co2|F_IMP_OIL,?,108.781233,22.98715955,13.97181877,5.555939595,0.008721968,0.009563591
Temoa,reference,NLLAB,Emissions|co2|F_IMP_SPK,?,2.20643E-05,4.92348E-05,7.75913E-05,0.000107091,0.000138129,0.000110553
Temoa,reference,NLLAB,Emissions|co2|F_I_BIO,?,264.7839999,304.7979997,336.4139996,363.5839996,380.3799997,393.7179998
Temoa,reference,NLLAB,Emissions|co2|F_I_HFO,?,1742.187001,1436.3854,1279.074,1277.603801,1315.093901,1415.802601
Temoa,reference,NLLAB,Emissions|co2|F_I_NG,?,1127.798928,1678.729223,1500.792226,907.323057,466.8900804,356.3927611
Temoa,reference,NLLAB,Emissions|co2|F_R_NG,?,25.83766167,47.4735837,71.09402028,75.56949432,74.03169019,73.43333042
Temoa,reference,NLLAB,Emissions|co2|F_R_OIL,?,148.079463,106.3723074,64.64042392,25.68228223,,
Temoa,reference,NLLAB,Emissions|co2|F_R_WOOD,?,635.545199,862.5433745,1133.367986,1376.231849,1534.234987,1519.905118
Temoa,reference,NLLAB,Emissions|co2|F_T_CNG,?,0.982749383,0.432855417,0.006949477,0.005582804,0.005386481,0.005300622
Temoa,reference,NLLAB,Emissions|co2|F_T_DSL,?,2796.340677,2397.838167,1756.084976,696.0412554,418.3216478,307.6559654
Temoa,reference,NLLAB,Emissions|co2|F_T_ETH,?,269.4938809,291.1830365,159.0612541,29.66678859,28.62504678,31.66049606
Temoa,reference,NLLAB,Emissions|co2|F_T_GSL,?,2197.249031,1662.749358,908.2912289,169.4069623,163.4582795,180.791677
Temoa,reference,NLLAB,Emissions|co2|F_T_HFO,?,1225.344518,1225.350634,1219.095537,1190.275583,1100.961584,1062.617401
Temoa,reference,NLLAB,Emissions|co2|F_T_JTF,?,1328.56754,1258.840981,1211.638363,1169.473254,1151.968417,1158.725299
Temoa,reference,NLLAB,Emissions|co2|F_T_LNG,?,692.0583328,692.274131,692.5156216,837.6900458,837.8138336,837.919378
Temoa,reference,NLLAB,Emissions|co2|F_T_MDO,?,1.340452317,0.000560226,0.000759311,0.000858472,0.00040268,0.000156451
Temoa,reference,NLLAB,Emissions|co2|F_T_NG,?,5.677017126,5.679759416,5.399482218,5.399688337,5.4022432,3.816871995
Temoa,reference,NLLAB,Emissions|co2|F_T_RDSL,?,117.4707424,100.7301549,73.77091334,29.23981461,17.57316443,12.92423879
Temoa,reference,NLLAB,Emissions|co2|T_I_H2_SMR_CCS,?,-0.000662628,-0.000665146,-0.000669122,-0.000685257,-0.00062684,
Temoa,reference,NLLAB,Emissions|n2o,?,1019.149361,990.2414016,983.5492854,899.1662896,914.6215753,891.4984248
Temoa,reference,NLLAB,Emissions|n2o|F_A_DSL,?,5.477257157,6.052089032,5.866734491,5.691564555,5.709791947,5.812232137
Temoa,reference,NLLAB,Emissions|n2o|F_C_OIL,?,53.44105306,3.71652E-05,2.86211E-05,3.15176E-05,,
Temoa,reference,NLLAB,Emissions|n2o|F_E_BIO_M,?,0.076628693,0.104726769,0.149235442,0.202996455,0.258497049,0.334207497
Temoa,reference,NLLAB,Emissions|n2o|F_E_DSL,?,0.002452191,0.00313161,0.003452153,0.003896132,0.004339988,0.004832916
Temoa,reference,NLLAB,Emissions|n2o|F_E_GSL,?,0.000310285,0.000393541,0.00046325,0.000550473,0.000680601,0.00078255
Temoa,reference,NLLAB,Emissions|n2o|F_E_NG,?,0.007808318,0.012710855,0.016541979,0.02474036,0.030994538,0.042656373
Temoa,reference,NLLAB,Emissions|n2o|F_E_OIL,?,0.000335179,0.000314682,0.000348434,0.000392429,0.00046459,0.000509421
Temoa,reference,NLLAB,Emissions|n2o|F_I_HFO,?,18.93630001,15.61246,13.9026,13.88662001,14.29411001,15.38874001
Temoa,reference,NLLAB,Emissions|n2o|F_I_NG,?,19.23378018,28.62949064,25.5949062,15.47372656,7.962466492,6.078016083
Temoa,reference,NLLAB,Emissions|n2o|F_R_NG,?,0.467347886,0.858695313,1.285938352,1.366890079,1.3390745,1.328251455
Temoa,reference,NLLAB,Emissions|n2o|F_R_OIL,?,22.26630555,15.99491415,9.71980449,3.861774831,,
Temoa,reference,NLLAB,Emissions|n2o|F_R_WOOD,?,284.8457834,386.5843745,507.9655898,616.8150428,687.6306631,681.2081417
Temoa,reference,NLLAB,Emissions|n2o|F_T_CNG,?,0.016760067,0.00738203,0.000118518,9.52106E-05,9.18625E-05,9.03982E-05
Temoa,reference,NLLAB,Emissions|n2o|F_T_DSL,?,420.4781315,360.5563944,264.0577149,104.6618278,62.90188684,46.26138958
Temoa,reference,NLLAB,Emissions|n2o|F_T_GSL,?,48.0102273,36.33132771,19.84630223,3.701568029,3.5715884,3.950325787
Temoa,reference,NLLAB,Emissions|n2o|F_T_HFO,?,13.31859978,13.31866626,13.25067792,12.93742607,11.96664815,11.54987489
Temoa,reference,NLLAB,Emissions|n2o|F_T_JTF,?,120.6005959,114.2711739,109.9863606,106.1588267,104.5698268,105.1831821
