Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
Temoa,nz,NLLAB,Activity|residential|R_APP_COOK_ELEC-EXS,?,0.008059733,0.004561893,0.000289988,,,
Temoa,nz,NLLAB,Activity|residential|R_APP_COOK_ELEC-TYP-NEW,?,0.001821865,0.004045176,0.006724041,0.0080744,0.0079691,0.007904693
Temoa,nz,NLLAB,Activity|residential|R_APP_DRY_ELEC-EXS,?,0.005597647,0.002100017,,,,
Temoa,nz,NLLAB,Activity|residential|R_APP_DRY_ELEC-TYP-NEW,?,0.003941462,0.007163602,0.009644612,0.008403581,0.007796137,0.007953537
Temoa,nz,NLLAB,Activity|residential|R_APP_DS_WASH-EXS,?,0.003391144,0.001213354,,,,
Temoa,nz,NLLAB,Activity|residential|R_APP_DS_WASH-TYP-NEW,?,0.001121935,0.003046056,0.005335041,0.003943504,0.00312052,0.003701762
Temoa,nz,NLLAB,Activity|residential|R_APP_FREZ-EXS,?,0.007158337,0.004690007,0.00166738,,,
Temoa,nz,NLLAB,Activity|residential|R_APP_FREZ-TYP-NEW,?,0.000719521,0.001115842,0.001359142,0.002284914,0.002461048,0.002080181
Temoa,nz,NLLAB,Activity|residential|R_APP_OTH,?,0.23701654,0.233941201,0.230335422,0.225687009,0.220864822,0.218734806
Temoa,nz,NLLAB,Activity|residential|R_APP_REFR-EXS,?,0.007391505,,,,,
Temoa,nz,NLLAB,Activity|residential|R_APP_REFR-TYP-NEW,?,0.0053068,0.010532557,0.012324396,0.011965018,0.011720879,0.011576966
Temoa,nz,NLLAB,Activity|residential|R_LGT_CFL-EXS,?,0.347533707,0.223416036,0.084937235,,,
Temoa,nz,NLLAB,Activity|residential|R_LGT_LED-EXS,?,0.520990438,0.520995854,0.520964149,0.520966111,0.416770748,0.286536341
Temoa,nz,NLLAB,Activity|residential|R_LGT_LED-TYP-NEW,?,1.260206757,1.383619321,1.520841606,1.58749781,1.680067877,1.802925549
Temoa,nz,NLLAB,Activity|residential|R_LGT_T12-EXS,?,0.135441902,0.105999779,0.072826133,0.046706094,0.012661813,
Temoa,nz,NLLAB,Activity|residential|R_SPC_CENT_AC-EXS,?,0.145696092,0.102987431,0.05988822,0.006936373,,
Temoa,nz,NLLAB,Activity|residential|R_SPC_ROOM_AC-EXS,?,0.022488504,,,,,
Temoa,nz,NLLAB,Activity|residential|R_SPHC_AIR_HP-TYP-NEW,?,0.183403101,0.264086541,0.314782267,0.377370659,0.379219801,0.375347289
Temoa,nz,NLLAB,Activity|residential|R_SPHC_GEO_HP-TYP-NEW,?,,,,0.000540712,,
Temoa,nz,NLLAB,Activity|residential|R_SPH_ELEC-EXS,?,6.144829874,4.52776503,2.910699308,1.164272422,,
Temoa,nz,NLLAB,Activity|residential|R_SPH_ELEC_RAD-NEW,?,3.42498262,5.837632395,8.268172559,10.46267751,11.64340411,11.5308762
Temoa,nz,NLLAB,Activity|residential|R_SPH_HP-EXS,?,0.717279253,0.391242522,0.026082265,,,
Temoa,nz,NLLAB,Activity|residential|R_SPH_OIL-EXS,?,1.446650437,1.065952897,0.685265398,0.27410774,,
Temoa,nz,NLLAB,Activity|residential|R_SPH_WOOD-ELC-EXS,?,0.820292767,0.546857651,0.273424952,,,
Temoa,nz,NLLAB,Activity|residential|R_WAH_ELC-EXS,?,1.202864941,0.65608512,0.043728848,,,
Temoa,nz,NLLAB,Activity|residential|R_WAH_ELEC-TYP-NEW,?,0.019798572,0.577902252,1.347816953,1.937923422,1.895242738,1.876277346
Temoa,nz,NLLAB,Activity|residential|R_WAH_HP-TYP-NEW,?,0.732224606,0.733121646,0.58781472,0.002658421,0.003681594,0.004120435
Temoa,nz,NLLAB,Activity|residential|R_WAH_OIL-EXS,?,0.087308818,0.047623014,0.002014237,,,
Temoa,nz,NLLAB,Activity|transportation,?,465.5783808,451.9035924,418.0861255,385.1111605,382.4367704,380.9773873
Temoa,nz,NLLAB,Activity|transportation|E_T_ELC,?,12.93429692,17.71851501,24.88496033,31.39498349,30.725493,29.90924314
Temoa,nz,NLLAB,Activity|transportation|F_T_CNG,?,0.018856901,0.007278809,,,,
Temoa,nz,NLLAB,Activity|transportation|F_T_DSL,?,32.52013245,23.16100196,12.70033216,2.049583425,2.100130842,2.146720596
Temoa,nz,NLLAB,Activity|transportation|F_T_ETH,?,3.045999736,3.143810754,1.255269006,0.097905047,0.043808001,0.023318469
Temoa,nz,NLLAB,Activity|transportation|F_T_GSL,?,24.64490696,17.81492761,7.113191033,0.554795265,0.24824534,0.132137989
Temoa,nz,NLLAB,Activity|transportation|F_T_HFO,?,9.854725894,9.837013829,0.035323368,0.008886737,,
Temoa,nz,NLLAB,Activity|transportation|F_T_JTF,?,19.6098494,18.58067289,17.88395071,17.26158029,17.00319589,17.10293014
Temoa,nz,NLLAB,Activity|transportation|F_T_LNG,?,19.90145794,19.9014944,28.29943346,28.31114947,28.31119295,28.30295788
Temoa,nz,NLLAB,Activity|transportation|F_T_RDSL,?,1.355005519,0.965041748,0.529180506,0.085399309,0.087505452,0.089446692
Temoa,nz,NLLAB,Activity|transportation|T_BLND_ETH_GSL,?,27.69090669,20.95873836,8.368460039,0.652700312,0.292053342,0.155456458
Temoa,nz,NLLAB,Activity|transportation|T_BLND_GSL_ELC_PHEV35,?,9.603429666,9.528010147,7.331829431,0.654996033,0.171745597,0.031659859
Temoa,nz,NLLAB,Activity|transportation|T_BLND_GSL_ELC_PHEV50,?,,0.52275314,0.481210972,0.475216965,0.365299656,0.269319984
Temoa,nz,NLLAB,Activity|transportation|T_BLND_JTF,?,19.60984609,18.58066434,17.88393544,17.26155592,17.00315899,17.10289675
Temoa,nz,NLLAB,Activity|transportation|T_BLND_RDSL_DSL,?,33.87513797,24.12604371,13.22951266,2.134982734,2.187636294,2.236167288
Temoa,nz,NLLAB,Activity|transportation|T_ELC_AC_DC,?,0.263381112,2.800384082,2.803675914,2.741976962,2.725694888,2.657846542
Temoa,nz,NLLAB,Activity|transportation|T_H2_COMP_100_700,?,0.203059668,2.230773343,2.230747586,2.184101953,2.17857072,2.178149267
Temoa,nz,NLLAB,Activity|transportation|T_H2_COMP_10_100,?,0.203059668,2.230773277,2.230743663,2.184097343,2.178566062,2.178114079
Temoa,nz,NLLAB,Activity|transportation|T_H2_HDV_REFUEL,?,0.201739783,2.219327026,2.222463679,2.176128634,2.170756695,2.167906627
Temoa,nz,NLLAB,Activity|transportation|T_H2_distribution,?,0.203059668,2.230773277,2.233940857,2.187307174,2.181768526,2.178896035
Temoa,nz,NLLAB,Activity|transportation|T_HDV_AJF_JFL_EX,?,0.11476209,0.092849074,0.076987008,0.048183721,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_AJF_JFL_N,?,0.041015605,0.064909051,0.082836783,0.113084508,0.162423852,0.163495853
Temoa,nz,NLLAB,Activity|transportation|T_HDV_AJP_JFL_EX,?,9.266794502,7.724486745,6.055934981,3.263708744,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_AJP_JFL_N,?,3.571603491,5.275057728,7.077582491,9.975340669,13.32367559,13.40161936
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BIC_DSL_EX,?,0.029370354,0.012150312,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BIC_FCEV_N,?,0.128198164,0.15053899,0.168175315,0.170603419,0.172541942,0.174328055
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BIC_GSL_EX,?,0.002371277,,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BS_BEV_N,?,,0.083234673,0.636371677,1.233758321,1.27260482,1.295770004
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BS_CNG_EX,?,0.025269546,0.010492138,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BS_DSL_EX,?,0.333033459,0.147521268,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BS_FCHEV_N,?,0.832867427,0.986989647,0.62692058,0.042894745,0.014742653,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BS_GSL_EX,?,0.0348605,0.017933542,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BT_BEV_EX,?,0.05934602,0.030140217,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BT_BEV_N,?,0.478490287,0.599316476,0.704589491,0.715136168,0.72358891,0.731375249
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BT_CNG_EX,?,0.000595097,,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_BT_DSL_EX,?,0.133003023,0.05978199,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_CHRG,?,3.554053887,4.290008048,5.768381169,7.671280903,7.386543572,7.139096601
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RF_DSL_EX,?,14.05864344,,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RF_H2_N,?,,14.08158625,14.10020519,14.1151158,14.12645924,14.13755568
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RF_LNG_N,?,60.0624702,60.06246969,60.06245159,60.06214942,60.06231092,60.06180498
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RICP_DSL_EX,?,0.210022315,0.076468898,,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RICP_DSL_N,?,0.051968297,0.051967906,0.051965954,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_RICP_H2_N,?,,0.133626974,0.210140306,0.262128488,0.262128251,0.262128028
Temoa,nz,NLLAB,Activity|transportation|T_HDV_T_BEV_N,?,5.477468683,8.209874889,12.43532914,17.51830334,17.6073893,17.68931004
Temoa,nz,NLLAB,Activity|transportation|T_HDV_T_DSL_EX,?,11.61989646,9.056848036,4.972180684,,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_WTF_HFO_EX,?,62.41921376,62.30701738,0.223698686,0.058829199,,
Temoa,nz,NLLAB,Activity|transportation|T_HDV_WTF_LNG_N,?,43.72904946,43.72904768,105.719208,105.8107052,105.8106705,105.756486
Temoa,nz,NLLAB,Activity|transportation|T_I_H2_ELC_ALK,?,0.199185804,2.211898767,2.210046706,2.15131767,2.066925919,0.122080355
Temoa,nz,NLLAB,Activity|transportation|T_I_H2_ELC_PEM,?,0.002487356,0.017604082,0.020274957,0.032187198,0.113387103,2.055641142
Temoa,nz,NLLAB,Activity|transportation|T_LDV_BEV_CHRG,?,0.045934659,0.481217975,4.864707912,10.13276526,10.29728391,10.19125919
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_BEV150_EX,?,0.049218341,0.040743288,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_BEV150_N,?,,0.095914046,0.916234184,1.954043745,1.980383242,1.998781921
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_BEV200_N,?,,0.191824956,1.832469246,3.908089895,3.960767751,3.997565555
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_BEV300_N,?,,0.28774334,2.748705301,5.862135896,5.941153203,5.996350049
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_BEV400_N,?,,0.383658413,3.664940604,7.816181772,7.921538662,7.995134877
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_DSL_EX,?,0.044143231,0.002715625,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_GSL_EX,?,3.202793409,1.726246004,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_GSL_HEV_EX,?,0.088576887,0.052163812,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_GSL_PHEV35_EX,?,0.030574636,0.024921171,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_C_GSL_PHEV35_N,?,11.58450626,13.19272677,10.83756519,0.459501603,0.19610571,0.011876795
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_BEV150_N,?,,,0.042141136,0.109211599,0.119296828,0.125425977
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_BEV200_N,?,,,0.084283207,0.218425234,0.238595914,0.250856138
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_BEV300_N,?,,,0.126425433,0.32763885,0.357895478,0.376285939
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_BEV400_N,?,,,0.168567216,0.436852445,0.477194809,0.501715383
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_DSL_EX,?,0.054756486,0.045395686,0.007792058,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_GSL_EX,?,0.658136145,0.480937262,0.086061589,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_GSL_PHEV35_N,?,0.651118331,0.741299682,0.769350231,0.205423712,0.042499155,0.015210927
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTF_GSL_PHEV50_N,?,,0.122904932,0.127560905,0.132358491,0.208025583,0.186535934
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_BEV150_N,?,,,0.077446261,0.149745545,0.217922455,0.242874487
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_BEV200_N,?,,,0.154896059,0.29949831,0.435853599,0.485761865
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_BEV300_EX,?,0.009797239,0.00856713,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_BEV300_N,?,,,0.232345523,0.449251116,0.653785463,0.728648155
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_BEV400_N,?,,,0.309795093,0.599003607,0.871716584,0.971534149
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_DSL_EX,?,0.041290335,0.026339087,0.00310878,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_GSL_EX,?,0.988287116,0.659003556,0.11330766,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_GSL_HEV_EX,?,0.006787406,0.006530779,,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_GSL_PHEV35_N,?,0.509449175,0.570551225,0.581460185,0.136263485,0.015940496,0.004350079
Temoa,nz,NLLAB,Activity|transportation|T_LDV_LTP_GSL_PHEV50_N,?,,0.537543493,0.547821556,0.558266233,0.130710345,0.015280733
Temoa,nz,NLLAB,Activity|transportation|T_LDV_M_BEV_N,?,0.040759778,0.077950196,0.106315541,0.118656005,0.120028071,0.121292766
Temoa,nz,NLLAB,Activity|transportation|T_LDV_M_GSL_EX,?,0.071403629,0.036890293,0.010454947,,,
Temoa,nz,NLLAB,Activity|transportation|T_LDV_PHEV_CHRG,?,3.532774106,3.765251431,2.937036277,0.477577446,0.245058899,0.145822344
Temoa,nz,NLLAB,Activity|transportation|T_MDV_CHRG,?,4.246533032,4.639993747,6.054634961,7.262878226,7.028447672,6.808455264
Temoa,nz,NLLAB,Activity|transportation|T_MDV_T_BEV_N,?,2.472134775,3.206885323,4.586507742,5.700505899,5.708820527,5.716428284
Temoa,nz,NLLAB,Activity|transportation|T_MDV_T_DSL_EX,?,1.94841616,1.518902851,0.684262297,,,
Temoa,nz,NLLAB,Activity|transportation|T_MDV_T_GSL_EX,?,1.240862905,0.951336622,0.419415797,,,
Temoa,nz,NLLAB,Activity|transportation|T_OFF,?,1.885234215,1.98561558,2.069071123,2.134811578,2.187531216,2.236081383
Temoa,nz,NLLAB,Capacity|commercial,?,109.4675615,82.21083465,65.77933127,58.38594414,57.65252791,61.17944882
Temoa,nz,NLLAB,Capacity|commercial|C_SPC_AC_ROOF-NEW,?,0.001364613,0.003243803,0.005564047,0.008061901,0.009648283,0.010801336
Temoa,nz,NLLAB,Capacity|commercial|C_SPC_ELC-EXS,?,66.39398694,42.68184875,17.0727395,,,
Temoa,nz,NLLAB,Capacity|commercial|C_SPHC_HP_AIR-NEW,?,23.6361376,26.11662865,42.02634446,55.25296039,57.59799043,61.12032221
Temoa,nz,NLLAB,Capacity|commercial|C_SPHC_HP_GEO-NEW,?,0.000409718,0.000924035,0.00149623,0.001808985,0.002026214,0.002176229
Temoa,nz,NLLAB,Capacity|commercial|C_SPH_ELC-EXS,?,7.090438837,4.136089322,0.472695922,,,
Temoa,nz,NLLAB,Capacity|commercial|C_SPH_ELC_BLR-NEW,?,0.004697805,0.010129756,0.016315893,0.018688091,0.0208451,0.022819987
Temoa,nz,NLLAB,Capacity|commercial|C_SPH_ELC_RES-NEW,?,0.004705027,0.010104631,0.01626474,0.020469528,0.022017884,0.02332906
Temoa,nz,NLLAB,Capacity|commercial|C_SPH_OIL-EXS,?,12.33582095,9.251865714,6.167910476,3.083955238,,
Temoa,nz,NLLAB,Capacity|electricity,?,15.42885045,15.43237571,15.41151027,15.36205053,15.36237715,15.36052983
Temoa,nz,NLLAB,Capacity|electricity|E_BAT_2H-NEW,?,0.000166422,0.000296942,0.000457405,0.000491416,0.000607107,0.000723139
Temoa,nz,NLLAB,Capacity|electricity|E_BAT_4H-NEW,?,8.74591E-05,0.000173513,0.000280649,0.000328769,0.00040515,0.000490302
Temoa,nz,NLLAB,Capacity|electricity|E_BIO_M-EXS,?,0.0153,0.0153,0.0153,0.0153,0.0153,0.0153
Temoa,nz,NLLAB,Capacity|electricity|E_BIO_M-NEW,?,1.88813E-05,3.8023E-05,5.89318E-05,8.1753E-05,0.000106598,0.000133801
Temoa,nz,NLLAB,Capacity|electricity|E_DSL_CT-EXS,?,0.0442,0.0442,0.0442,0.0442,0.0392,0.0392
Temoa,nz,NLLAB,Capacity|electricity|E_GSL_CT-EXS,?,0.2765,0.2765,0.2515,0.2515,0.2515,0.2435
Temoa,nz,NLLAB,Capacity|electricity|E_HYD_DLY-EXS,?,0.56277,0.56277,0.56277,0.56277,0.56277,0.56277
Temoa,nz,NLLAB,Capacity|electricity|E_HYD_MLY-EXS,?,6.98935,6.98935,6.98935,6.98935,6.98935,6.98935
Temoa,nz,NLLAB,Capacity|electricity|E_HYD_MLY-EXS-IN,?,6.98935,6.98935,6.98935,6.98935,6.98935,6.98935
Temoa,nz,NLLAB,Capacity|electricity|E_HYD_ROR-EXS,?,0.004,0.004,0.004,0.004,0.004,0.004
Temoa,nz,NLLAB,Capacity|electricity|E_NG_CC-NEW,?,9.38986E-05,0.000176658,0.000269877,0.000373786,0.000489392,0.000619486
Temoa,nz,NLLAB,Capacity|electricity|E_NG_CCS-NEW,?,4.16109E-05,8.36696E-05,0.000133346,0.000189488,0.00025295,0.000325501
Temoa,nz,NLLAB,Capacity|electricity|E_NG_CCS_RFIT_90,?,2.59239E-05,5.5497E-05,8.93906E-05,0.000127368,0.000169756,0.000217564
Temoa,nz,NLLAB,Capacity|electricity|E_NG_CCS_RFIT_95,?,2.58368E-05,5.53788E-05,8.9273E-05,0.000127293,0.000169699,0.0002176
Temoa,nz,NLLAB,Capacity|electricity|E_NG_CT-NEW,?,3.95798E-05,7.12244E-05,0.000106477,0.000145775,0.000189567,0.000239118
Temoa,nz,NLLAB,Capacity|electricity|E_OIL_ST-EXS,?,0.49,0.49,0.49,0.49,0.49,0.49
Temoa,nz,NLLAB,Capacity|electricity|E_SOL_PV-NEW-1,?,8.85643E-05,0.000204109,0.000359557,0.00054264,0.000758634,0.00101479
Temoa,nz,NLLAB,Capacity|electricity|E_SOL_PV-NEW-2,?,7.95237E-05,0.000184347,0.000328687,0.000501449,0.000709097,0.000960477
Temoa,nz,NLLAB,Capacity|electricity|E_SOL_PV-NEW-3,?,8.42422E-05,0.000194921,0.000345748,0.000525399,0.000739115,0.000995221
Temoa,nz,NLLAB,Capacity|electricity|E_SOL_PV-NEW-4,?,8.25553E-05,0.00019142,0.000340744,0.000518658,0.000731134,0.000986185
Temoa,nz,NLLAB,Capacity|electricity|E_SOL_PV-NEW-5,?,8.81375E-05,0.000203073,0.000357951,0.000540606,0.000756155,0.001011959
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-EXS,?,0.054,0.054,0.054,,,
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-1,?,0.000200946,0.000409509,0.000643358,0.000910931,0.001217752,0.001572017
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-10,?,0.000178204,0.000357155,0.000561662,0.000797877,0.001067606,0.001379984
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-11,?,0.000189264,0.000381987,0.000600748,0.000851671,0.001139703,0.001472104
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-12,?,0.000183324,0.000367171,0.000578196,0.000822724,0.001103726,0.001428148
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-13,?,0.000182382,0.000366516,0.000577171,0.000820374,0.001099591,0.00142113
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-2,?,0.000188982,0.00039088,0.000616812,0.000874923,0.001170305,0.001510598
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-3,?,0.000193473,0.000393064,0.000616833,0.000872158,0.001163573,0.001497204
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-4,?,0.000190606,0.000387202,0.000608362,0.000860793,0.001148641,0.001476773
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-5,?,0.000190784,0.000387867,0.000607246,0.000857127,0.001141901,0.001466866
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-6,?,0.000196839,0.000399019,0.000626352,0.000886562,0.001185164,0.001529408
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-7,?,0.000191417,0.000389063,0.000610688,0.000863785,0.001153679,0.001487119
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-8,?,0.000187189,0.00037841,0.000594878,0.000842766,0.001126908,0.001454347
Temoa,nz,NLLAB,Capacity|electricity|E_WND_ON-NEW-9,?,0.0001844,0.000369089,0.000579933,0.000824438,0.001104245,0.001428985
Temoa,nz,NLLAB,Capacity|residential,?,35.78671602,35.3079052,34.88385927,34.06031982,33.32561681,33.00363994
Temoa,nz,NLLAB,Capacity|residential|R_APP_CL_WASH-EXS,?,0.15995775,0.0639831,,,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_CL_WASH-TYP-NEW,?,0.059474263,0.152601623,0.213246451,0.208943087,0.204478693,0.202506757
Temoa,nz,NLLAB,Capacity|residential|R_APP_COOK_ELEC-EXS,?,0.169961235,0.104591529,0.028762671,,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_COOK_ELEC-TYP-NEW,?,0.057513194,0.119791685,0.192046656,0.216312543,0.211685151,0.209641399
Temoa,nz,NLLAB,Capacity|residential|R_APP_COOK_NG-TYP-NEW,?,0.000124123,0.000269578,0.000372885,0.000405637,0.000402288,0.000403152
Temoa,nz,NLLAB,Capacity|residential|R_APP_DRY_ELEC-EXS,?,0.122815882,0.061407941,,,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_DRY_ELEC-TYP-NEW,?,0.093494082,0.151924286,0.209912185,0.205616814,0.201208578,0.199256225
Temoa,nz,NLLAB,Capacity|residential|R_APP_DRY_NG-TYP-NEW,?,0.000140107,0.000309605,0.000436248,0.000486773,0.000491435,0.000498975
Temoa,nz,NLLAB,Capacity|residential|R_APP_DS_WASH-EXS,?,0.084254176,0.045956824,0.003063788,,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_DS_WASH-TYP-NEW,?,0.04511488,0.081734212,0.122659287,0.123185489,0.120553537,0.119391013
Temoa,nz,NLLAB,Capacity|residential|R_APP_FREZ-EXS,?,0.152661545,0.107761091,0.062860636,0.007184073,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_FREZ-TYP-NEW,?,0.048411089,0.090702708,0.132544323,0.18427757,0.187370253,0.185563407
Temoa,nz,NLLAB,Capacity|residential|R_APP_REFR-EXS,?,0.157151167,0.017960133,,,,
Temoa,nz,NLLAB,Capacity|residential|R_APP_REFR-TYP-NEW,?,0.117065183,0.252698299,0.266486572,0.261108614,0.25552963,0.253065353
Temoa,nz,NLLAB,Capacity|residential|R_LGT_CFL-EXS,?,5.210461228,3.349582218,1.339832887,,,
Temoa,nz,NLLAB,Capacity|residential|R_LGT_LED-EXS,?,7.811047042,7.811047042,7.811047042,7.811047042,6.248837633,4.296075873
Temoa,nz,NLLAB,Capacity|residential|R_LGT_LED-TYP-NEW,?,18.89386769,20.75538385,22.81327618,23.81255474,25.19016192,27.03149924
Temoa,nz,NLLAB,Capacity|residential|R_LGT_T12-EXS,?,2.030667521,1.58921806,1.147768599,0.706319138,0.194237763,
Temoa,nz,NLLAB,Capacity|residential|R_SPC_CENT_AC-EXS,?,0.023993955,0.016936909,0.009879864,0.001129127,,
Temoa,nz,NLLAB,Capacity|residential|R_SPC_ROOM_AC-EXS,?,0.011209167,,,,,
Temoa,nz,NLLAB,Capacity|residential|R_SPC_ROOM_AC-TYP-NEW,?,1.38899E-05,1.35387E-05,1.61836E-05,2.12413E-05,3.64426E-05,3.3413E-05
Temoa,nz,NLLAB,Capacity|residential|R_SPHC_AIR_HP-TYP-NEW,?,0.001006544,0.001454413,0.001745023,0.002073965,0.002091508,0.002070791
Temoa,nz,NLLAB,Capacity|residential|R_SPHC_GEO_HP-TYP-NEW,?,,,,1.04437E-05,2.25991E-05,3.56567E-05
Temoa,nz,NLLAB,Capacity|residential|R_SPH_ELEC-EXS,?,0.139128364,0.102515636,0.065902909,0.026361164,,
Temoa,nz,NLLAB,Capacity|residential|R_SPH_ELEC_RAD-NEW,?,0.07754694,0.132172961,0.187204114,0.236891029,0.263624917,0.261076766
Temoa,nz,NLLAB,Capacity|residential|R_SPH_HP-EXS,?,0.015673706,0.008549294,0.000569953,,,
Temoa,nz,NLLAB,Capacity|residential|R_SPH_OIL-EXS,?,0.032484818,0.023936182,0.015387545,0.006155018,,
Temoa,nz,NLLAB,Capacity|residential|R_SPH_WOOD-ELC-EXS,?,0.010539545,0.007026364,0.003513182,,,
Temoa,nz,NLLAB,Capacity|residential|R_WAH_ELC-EXS,?,0.154781647,0.084426353,0.005628424,,,
Temoa,nz,NLLAB,Capacity|residential|R_WAH_ELEC-TYP-NEW,?,0.002547843,0.074363249,0.173433824,0.249366945,0.243874998,0.241434625
Temoa,nz,NLLAB,Capacity|residential|R_WAH_HP-TYP-NEW,?,0.094220754,0.094444591,0.075876562,0.000807252,0.000942032,0.001016902
Temoa,nz,NLLAB,Capacity|residential|R_WAH_OIL-EXS,?,0.009373294,0.005112706,0.000340847,,,
Temoa,nz,NLLAB,Capacity|residential|R_WAH_SOLAR-TYP-NEW,?,1.33925E-05,2.92177E-05,4.44344E-05,6.21102E-05,6.74381E-05,7.03905E-05
Temoa,nz,NLLAB,Capacity|transportation,?,1341.733681,1311.208496,1513.614886,1503.890557,1453.859883,1431.944516
Temoa,nz,NLLAB,Capacity|transportation|T_ELC_AC_DC,?,0.008594411,0.088840285,0.089717473,0.090657521,0.091800619,0.085276196
Temoa,nz,NLLAB,Capacity|transportation|T_H2_COMP_100_700,?,0.006439298,0.070737967,0.070840014,0.069360371,0.069185198,0.069106833
Temoa,nz,NLLAB,Capacity|transportation|T_H2_COMP_10_100,?,0.006439291,0.070738099,0.070840323,0.069360435,0.069185359,0.069107932
Temoa,nz,NLLAB,Capacity|transportation|T_H2_HDV_REFUEL,?,0.201740633,2.2193289,2.222465525,2.176131254,2.170759132,2.167908282
Temoa,nz,NLLAB,Capacity|transportation|T_H2_LDV_REFUEL,?,,1.11384E-05,2.79847E-05,3.29302E-05,3.67573E-05,3.80355E-05
Temoa,nz,NLLAB,Capacity|transportation|T_H2_MDV_REFUEL,?,0.00030237,0.000324092,0.000282403,0.000260681,6.59726E-05,6.59726E-05
Temoa,nz,NLLAB,Capacity|transportation|T_HDV_AJF_JFL_EX,?,0.114762558,0.093078962,0.07698727,0.048183858,,
